pop,asn,type
mumbai,150096,route_server_peer
mumbai,135171,route_server_peer
mumbai,134929,route_server_peer
mumbai,135239,route_server_peer
mumbai,151175,route_server_peer
mumbai,147282,route_server_peer
paris,37721,route_server_peer
paris,202140,route_server_peer
paris,44444,route_server_peer
paris,198385,route_server_peer
paris,197422,route_server_peer
paris,62044,route_server_peer
paris,205801,route_server_peer
paris,1828,peer
paris,32590,route_server_peer
paris,29075,route_server_peer
paris,199483,route_server_peer
paris,8529,route_server_peer
paris,44141,route_server_peer
paris,204207,route_server_peer
paris,45102,peer
paris,36692,peer
paris,20756,route_server_peer
paris,31328,route_server_peer
paris,8966,peer
paris,35600,route_server_peer
paris,41090,route_server_peer
paris,714,peer
paris,52075,route_server_peer
paris,2613,route_server_peer
paris,31564,route_server_peer
paris,13273,route_server_peer
paris,201699,route_server_peer
paris,55256,route_server_peer
paris,198034,route_server_peer
paris,206568,route_server_peer
paris,39931,route_server_peer
paris,2200,route_server_peer
paris,25369,route_server_peer
paris,197033,route_server_peer
paris,197551,route_server_peer
paris,209097,route_server_peer
paris,29169,peer
paris,24482,route_server_peer
paris,3356,provider
paris,8218,route_server_peer
paris,16509,peer
paris,16552,route_server_peer
paris,8632,route_server_peer
paris,9036,route_server_peer
paris,23393,customer
paris,34659,route_server_peer
paris,35717,route_server_peer
paris,38040,route_server_peer
paris,6866,route_server_peer
paris,8554,route_server_peer
paris,50628,route_server_peer
paris,58308,route_server_peer
paris,8304,route_server_peer
paris,47406,route_server_peer
paris,60350,route_server_peer
paris,34863,route_server_peer
paris,35598,route_server_peer
paris,25152,route_server_peer
paris,58453,route_server_peer
paris,211978,route_server_peer
paris,20940,peer
paris,12826,route_server_peer
paris,199660,route_server_peer
paris,33835,route_server_peer
paris,21101,route_server_peer
paris,16080,route_server_peer
paris,20565,route_server_peer
paris,198111,route_server_peer
paris,205344,route_server_peer
paris,41405,route_server_peer
paris,47648,route_server_peer
paris,47127,route_server_peer
paris,48504,route_server_peer
paris,43445,route_server_peer
paris,9299,route_server_peer
paris,45899,peer
paris,41327,route_server_peer
paris,50858,route_server_peer
paris,24776,route_server_peer
paris,208045,customer
paris,20804,route_server_peer
paris,39063,route_server_peer
paris,8565,route_server_peer
paris,39104,route_server_peer
paris,31019,route_server_peer
paris,47866,route_server_peer
paris,57928,route_server_peer
paris,211925,route_server_peer
paris,197492,route_server_peer
paris,211448,route_server_peer
paris,139341,route_server_peer
paris,1301,route_server_peer
paris,199758,route_server_peer
paris,8309,route_server_peer
paris,57642,route_server_peer
paris,15436,route_server_peer
paris,42,peer
paris,396986,route_server_peer
paris,209920,route_server_peer
paris,212815,route_server_peer
paris,25540,route_server_peer
paris,32787,route_server_peer
paris,327956,route_server_peer
paris,6939,peer
paris,39405,route_server_peer
paris,199524,peer
paris,39180,route_server_peer
paris,198335,route_server_peer
paris,54113,route_server_peer
paris,41157,route_server_peer
paris,20986,route_server_peer
paris,209323,route_server_peer
paris,203547,route_server_peer
paris,42929,route_server_peer
paris,42845,route_server_peer
paris,49544,peer
paris,59689,route_server_peer
paris,30972,route_server_peer
paris,41114,route_server_peer
paris,8399,route_server_peer
paris,44902,route_server_peer
paris,39351,route_server_peer
paris,8487,route_server_peer
paris,15547,route_server_peer
paris,42473,route_server_peer
paris,8262,route_server_peer
paris,201808,route_server_peer
paris,21351,route_server_peer
paris,6661,route_server_peer
paris,57734,route_server_peer
paris,8400,route_server_peer
paris,328411,route_server_peer
paris,197981,route_server_peer
paris,7713,route_server_peer
paris,42487,route_server_peer
paris,36236,peer
paris,39781,route_server_peer
paris,43858,route_server_peer
paris,34019,route_server_peer
paris,15965,route_server_peer
paris,39444,route_server_peer
paris,51185,route_server_peer
paris,210232,route_server_peer
paris,15169,peer
paris,8220,peer
paris,2906,route_server_peer
paris,41653,route_server_peer
paris,31424,route_server_peer
paris,210312,route_server_peer
paris,15412,route_server_peer
paris,31638,route_server_peer
paris,132203,peer
paris,24940,route_server_peer
paris,33930,route_server_peer
paris,6774,peer
paris,22822,peer
paris,33438,peer
paris,2686,route_server_peer
paris,132337,route_server_peer
paris,199396,route_server_peer
paris,13285,route_server_peer
paris,24492,route_server_peer
paris,34002,route_server_peer
paris,60032,route_server_peer
paris,197205,route_server_peer
paris,8560,route_server_peer
paris,35393,route_server_peer
paris,49584,route_server_peer
paris,44334,route_server_peer
paris,6507,route_server_peer
paris,44000,route_server_peer
paris,47957,route_server_peer
paris,35625,route_server_peer
paris,16276,peer
paris,12850,route_server_peer
paris,205555,route_server_peer
paris,197133,route_server_peer
paris,200748,route_server_peer
paris,29286,route_server_peer
paris,42275,route_server_peer
paris,57344,route_server_peer
paris,57119,route_server_peer
paris,58511,route_server_peer
paris,209510,customer
paris,30081,route_server_peer
paris,34572,route_server_peer
paris,20766,route_server_peer
paris,31449,route_server_peer
paris,34993,route_server_peer
paris,56665,route_server_peer
paris,132876,route_server_peer
paris,37613,route_server_peer
paris,51468,route_server_peer
paris,25040,customer
paris,20562,route_server_peer
paris,51326,route_server_peer
paris,37002,route_server_peer
paris,13335,peer
paris,199125,route_server_peer
paris,31216,route_server_peer
paris,8839,route_server_peer
paris,20900,route_server_peer
paris,10310,route_server_peer
paris,39583,route_server_peer
paris,29608,route_server_peer
paris,202096,route_server_peer
paris,60171,route_server_peer
paris,16363,route_server_peer
paris,47608,route_server_peer
paris,2094,route_server_peer
paris,56987,route_server_peer
paris,32771,customer
paris,29605,route_server_peer
paris,12696,route_server_peer
paris,200050,route_server_peer
paris,136907,route_server_peer
paris,48426,route_server_peer
paris,203554,route_server_peer
paris,199064,route_server_peer
paris,12322,route_server_peer
paris,205010,route_server_peer
paris,7500,route_server_peer
paris,202321,route_server_peer
paris,15695,route_server_peer
paris,49434,route_server_peer
paris,203698,route_server_peer
paris,19679,peer
paris,50624,route_server_peer
paris,57902,route_server_peer
paris,327814,route_server_peer
paris,51269,route_server_peer
paris,4455,route_server_peer
paris,25160,route_server_peer
paris,20253,route_server_peer
paris,39605,route_server_peer
paris,43100,route_server_peer
paris,48519,route_server_peer
paris,49920,route_server_peer
paris,6758,route_server_peer
paris,15830,route_server_peer
paris,12400,route_server_peer
paris,34177,route_server_peer
paris,198682,route_server_peer
paris,29467,route_server_peer
paris,204869,route_server_peer
paris,396259,customer
paris,24429,route_server_peer
paris,42687,route_server_peer
paris,1299,provider
paris,212321,route_server_peer
paris,2602,route_server_peer
paris,12876,route_server_peer
paris,212424,route_server_peer
paris,12779,route_server_peer
paris,20764,route_server_peer
paris,15422,route_server_peer
paris,62579,customer
paris,206059,route_server_peer
paris,207992,route_server_peer
paris,47833,route_server_peer
paris,197922,route_server_peer
paris,47891,route_server_peer
paris,33353,route_server_peer
paris,32244,customer
paris,201675,route_server_peer
paris,2027,route_server_peer
paris,41652,route_server_peer
paris,12684,route_server_peer
paris,46489,peer
paris,205568,customer
paris,200129,route_server_peer
paris,8674,route_server_peer
paris,19186,customer
paris,212201,customer
paris,44407,route_server_peer
paris,112,route_server_peer
paris,45629,route_server_peer
paris,23764,route_server_peer
paris,16128,route_server_peer
paris,35280,route_server_peer
paris,35798,route_server_peer
paris,203560,customer
paris,8075,peer
paris,25593,route_server_peer
paris,29838,route_server_peer
paris,39386,route_server_peer
paris,5410,peer
paris,197692,route_server_peer
paris,16347,route_server_peer
paris,29283,route_server_peer
paris,54994,route_server_peer
paris,49463,route_server_peer
paris,31178,route_server_peer
paris,8298,route_server_peer
paris,200303,customer
paris,2914,provider
paris,32934,peer
paris,8283,route_server_peer
paris,41191,route_server_peer
paris,14537,route_server_peer
paris,48213,route_server_peer
paris,49690,route_server_peer
paris,210732,customer
paris,35360,route_server_peer
paris,3257,provider
paris,57468,route_server_peer
paris,50903,route_server_peer
paris,205919,route_server_peer
paris,30919,route_server_peer
paris,57926,customer
paris,213018,route_server_peer
paris,58011,route_server_peer
paris,37054,route_server_peer
paris,198545,route_server_peer
paris,2484,route_server_peer
paris,25428,route_server_peer
paris,39120,route_server_peer
paris,39636,route_server_peer
paris,35661,route_server_peer
paris,49763,route_server_peer
paris,6738,route_server_peer
paris,57752,route_server_peer
paris,197696,route_server_peer
paris,50812,route_server_peer
paris,13002,route_server_peer
paris,42369,route_server_peer
paris,198191,route_server_peer
paris,61955,route_server_peer
paris,48817,route_server_peer
paris,7552,route_server_peer
paris,8723,route_server_peer
paris,39122,route_server_peer
paris,13150,route_server_peer
paris,57976,route_server_peer
paris,25091,route_server_peer
paris,22697,route_server_peer
paris,29104,route_server_peer
paris,24611,route_server_peer
paris,26415,peer
paris,198290,route_server_peer
paris,15401,route_server_peer
paris,39305,route_server_peer
paris,61205,route_server_peer
paris,1921,customer
paris,29513,route_server_peer
paris,45009,route_server_peer
paris,34422,route_server_peer
paris,12727,route_server_peer
paris,398962,customer
paris,44219,route_server_peer
paris,13414,route_server_peer
paris,39271,route_server_peer
paris,62000,route_server_peer
paris,208261,route_server_peer
paris,52143,route_server_peer
paris,59842,route_server_peer
paris,28855,route_server_peer
paris,204661,route_server_peer
paris,2635,peer
paris,36864,route_server_peer
paris,198551,route_server_peer
paris,200780,route_server_peer
paris,35426,route_server_peer
paris,21409,route_server_peer
paris,204403,route_server_peer
paris,15826,route_server_peer
paris,13237,route_server_peer
paris,58208,route_server_peer
paris,43436,route_server_peer
paris,60819,customer
paris,31042,route_server_peer
paris,44295,route_server_peer
paris,2486,route_server_peer
paris,199275,route_server_peer
paris,201080,route_server_peer
paris,41690,route_server_peer
stockholm,2635,peer
stockholm,44034,route_server_peer
stockholm,42,peer
stockholm,20626,route_server_peer
stockholm,1828,route_server_peer
stockholm,46489,peer
stockholm,43893,route_server_peer
stockholm,32590,route_server_peer
stockholm,198612,route_server_peer
stockholm,199520,route_server_peer
stockholm,13414,route_server_peer
stockholm,31449,route_server_peer
stockholm,29518,route_server_peer
stockholm,21859,route_server_peer
stockholm,209453,customer
stockholm,39642,route_server_peer
stockholm,13170,route_server_peer
stockholm,205916,route_server_peer
stockholm,12496,route_server_peer
stockholm,57976,peer
stockholm,205206,route_server_peer
stockholm,19186,customer
stockholm,39087,route_server_peer
stockholm,136907,route_server_peer
stockholm,50821,route_server_peer
stockholm,208045,customer
stockholm,13194,route_server_peer
stockholm,35598,route_server_peer
stockholm,43065,route_server_peer
stockholm,8075,peer
stockholm,31500,route_server_peer
stockholm,31027,route_server_peer
stockholm,30880,route_server_peer
stockholm,16117,route_server_peer
stockholm,47869,route_server_peer
stockholm,36236,route_server_peer
stockholm,6939,peer
stockholm,714,peer
stockholm,23764,route_server_peer
stockholm,12578,route_server_peer
stockholm,208414,route_server_peer
stockholm,12597,route_server_peer
stockholm,9009,peer
stockholm,8400,route_server_peer
stockholm,42695,route_server_peer
stockholm,203605,route_server_peer
stockholm,197440,route_server_peer
stockholm,29672,route_server_peer
stockholm,41753,route_server_peer
stockholm,2119,peer
stockholm,8728,route_server_peer
stockholm,50304,route_server_peer
stockholm,49544,peer
stockholm,19679,peer
stockholm,53264,route_server_peer
stockholm,33438,route_server_peer
stockholm,31133,route_server_peer
stockholm,24482,route_server_peer
stockholm,60876,route_server_peer
stockholm,198463,route_server_peer
stockholm,24429,route_server_peer
stockholm,57630,route_server_peer
stockholm,199150,route_server_peer
stockholm,8674,route_server_peer
stockholm,8220,peer
stockholm,197617,route_server_peer
stockholm,8732,route_server_peer
stockholm,394354,route_server_peer
stockholm,12996,route_server_peer
stockholm,28917,route_server_peer
stockholm,13189,route_server_peer
stockholm,25192,route_server_peer
stockholm,31529,route_server_peer
stockholm,20764,route_server_peer
stockholm,24940,route_server_peer
stockholm,44746,route_server_peer
stockholm,2874,route_server_peer
stockholm,207934,route_server_peer
stockholm,12552,route_server_peer
stockholm,32787,route_server_peer
stockholm,50923,route_server_peer
stockholm,22822,peer
stockholm,43727,route_server_peer
stockholm,34655,route_server_peer
stockholm,43809,route_server_peer
stockholm,200781,route_server_peer
stockholm,208621,route_server_peer
